order_date,region,regional_manager,total_sales,total_profit,total_cogs,total_units,orders,profit_margin
2023-08-19,West,Sasha Ellington,616.7,169.55,447.15,21,5,0.2749
2023-08-20,Central,Neelam Nilam,87.52,35.09,52.43,13,3,0.4009
2023-08-20,East,Rylee Sasa,4732.12,1637.3,3094.82,24,5,0.346
2023-08-20,South,Sam Abioye,866.4,225.26,641.14,4,1,0.26
2023-08-20,West,Sasha Ellington,2865.01,347.98,2517.04,54,14,0.1215
2023-08-21,East,Rylee Sasa,314.53,-83.88,398.41,2,1,-0.2667
2023-08-21,West,Sasha Ellington,210.01,2.63,207.38,1,1,0.0125
2023-08-22,South,Sam Abioye,4590.35,358.54,4231.8,28,5,0.0781
2023-08-23,East,Rylee Sasa,685.05,77.41,607.64,15,4,0.113
2023-08-24,East,Rylee Sasa,156.68,-87.14,243.82,4,2,-0.5562
2023-08-24,South,Sam Abioye,205.31,70.03,135.28,8,3,0.3411
2023-08-25,Central,Neelam Nilam,118.68,-29.88,148.56,9,2,-0.2518
2023-08-25,South,Sam Abioye,71.98,15.12,56.86,2,1,0.2101
2023-08-26,Central,Neelam Nilam,5.95,0.37,5.58,1,1,0.0622
2023-08-26,East,Rylee Sasa,3069.8,45.34,3024.47,41,6,0.0148
2023-08-26,South,Sam Abioye,22.42,3.69,18.73,6,3,0.1646
2023-08-26,West,Sasha Ellington,3092.37,959.5,2132.87,34,9,0.3103
2023-08-27,Central,Neelam Nilam,165.47,49.72,115.75,19,4,0.3005
2023-08-27,West,Sasha Ellington,1278.16,295.59,982.58,16,4,0.2313
2023-08-28,Central,Neelam Nilam,78.04,14.98,63.06,15,3,0.192
2023-08-28,East,Rylee Sasa,9.41,0.71,8.7,7,1,0.0755
2023-08-28,West,Sasha Ellington,148.02,41.45,106.57,3,1,0.28
2023-08-30,Central,Neelam Nilam,638.73,166.07,472.66,9,1,0.26
2023-08-30,South,Sam Abioye,889.44,300.98,588.46,9,2,0.3384
2023-08-30,West,Sasha Ellington,1634.66,144.2,1490.46,25,8,0.0882
2023-08-31,Central,Neelam Nilam,498.26,134.53,363.73,7,1,0.27
2023-08-31,East,Rylee Sasa,114.9,39.07,75.83,5,1,0.34
2023-08-31,West,Sasha Ellington,648.65,166.97,481.68,15,5,0.2574
2023-09-01,Central,Neelam Nilam,3779.15,1173.53,2605.62,27,7,0.3105
2023-09-01,East,Rylee Sasa,2520.77,419.85,2100.92,54,17,0.1666
2023-09-01,South,Sam Abioye,1577.94,757.41,820.53,3,1,0.48
2023-09-01,West,Sasha Ellington,1477.0,249.37,1227.64,42,11,0.1688
2023-09-02,Central,Neelam Nilam,260.72,-149.12,409.84,17,4,-0.572
2023-09-02,East,Rylee Sasa,697.52,209.57,487.95,9,4,0.3005
2023-09-02,South,Sam Abioye,24.45,8.86,15.59,4,1,0.3624
2023-09-02,West,Sasha Ellington,613.16,130.16,483.0,12,4,0.2123
2023-09-03,Central,Neelam Nilam,920.31,-100.92,1021.26,29,7,-0.1097
2023-09-03,East,Rylee Sasa,175.53,25.93,149.6,29,7,0.1477
2023-09-03,South,Sam Abioye,107.55,9.7,97.85,4,2,0.0902
2023-09-03,West,Sasha Ellington,4156.79,289.71,3867.11,46,12,0.0697
2023-09-04,South,Sam Abioye,324.26,-17.92,342.18,14,4,-0.0553
2023-09-04,West,Sasha Ellington,2.78,0.72,2.06,1,1,0.259
2023-09-06,Central,Neelam Nilam,1913.25,870.19,1043.06,22,5,0.4548
2023-09-06,East,Rylee Sasa,584.63,177.37,407.25,26,6,0.3034
2023-09-06,South,Sam Abioye,81.57,7.14,74.43,2,1,0.0875
2023-09-06,West,Sasha Ellington,1269.12,193.54,1075.59,35,11,0.1525
2023-09-07,Central,Neelam Nilam,1514.7,-535.05,2049.76,38,8,-0.3532
2023-09-07,East,Rylee Sasa,449.58,4.83,444.74,11,4,0.0107
2023-09-07,South,Sam Abioye,220.06,19.26,200.8,8,2,0.0875
2023-09-08,Central,Neelam Nilam,27.34,11.67,15.67,6,2,0.4268
2023-09-08,East,Rylee Sasa,2578.0,-352.08,2930.07,39,13,-0.1366
2023-09-08,South,Sam Abioye,1144.25,88.42,1055.83,24,6,0.0773
2023-09-08,West,Sasha Ellington,606.48,99.13,507.36,32,8,0.1635
2023-09-09,Central,Neelam Nilam,1718.68,-1002.02,2720.71,37,10,-0.583
2023-09-09,East,Rylee Sasa,415.66,-6.08,421.74,13,5,-0.0146
2023-09-09,South,Sam Abioye,2.78,1.36,1.42,1,1,0.4892
2023-09-09,West,Sasha Ellington,369.53,29.43,340.12,5,2,0.0796
2023-09-10,Central,Neelam Nilam,555.09,-57.13,612.22,20,5,-0.1029
2023-09-10,South,Sam Abioye,496.94,168.9,328.05,21,5,0.3399
2023-09-10,West,Sasha Ellington,4511.97,921.11,3590.86,56,12,0.2041
2023-09-11,East,Rylee Sasa,316.75,136.49,180.26,27,5,0.4309
2023-09-11,West,Sasha Ellington,174.8,82.9,91.9,5,2,0.4743
2023-09-12,South,Sam Abioye,15.92,2.79,13.13,5,1,0.1753
2023-09-13,Central,Neelam Nilam,19.05,8.76,10.29,3,1,0.4598
2023-09-13,East,Rylee Sasa,3274.46,321.99,2952.48,47,14,0.0983
2023-09-13,South,Sam Abioye,1017.13,117.52,899.63,7,2,0.1155
2023-09-13,West,Sasha Ellington,56.7,26.08,30.62,9,1,0.46
2023-09-14,Central,Neelam Nilam,387.59,40.13,347.46,13,3,0.1035
2023-09-14,East,Rylee Sasa,2254.11,637.29,1616.82,41,11,0.2827
2023-09-14,South,Sam Abioye,163.96,59.44,104.52,5,1,0.3625
2023-09-14,West,Sasha Ellington,4479.36,1198.12,3281.26,51,11,0.2675
2023-09-15,Central,Neelam Nilam,73.56,11.97,61.59,3,2,0.1627
2023-09-15,East,Rylee Sasa,725.38,-365.26,1090.64,22,7,-0.5035
2023-09-15,South,Sam Abioye,18.0,3.24,14.76,1,1,0.18
2023-09-15,West,Sasha Ellington,32.7,14.38,18.32,8,3,0.4398
2023-09-16,Central,Neelam Nilam,1749.9,4.23,1745.68,19,4,0.0024
2023-09-16,East,Rylee Sasa,514.05,235.13,278.92,7,2,0.4574
2023-09-16,South,Sam Abioye,830.24,238.19,592.05,7,2,0.2869
2023-09-16,West,Sasha Ellington,1885.03,291.73,1593.3,26,9,0.1548
2023-09-17,Central,Neelam Nilam,210.04,51.68,158.37,14,5,0.246
2023-09-17,East,Rylee Sasa,29.26,12.57,16.69,5,2,0.4296
2023-09-17,South,Sam Abioye,997.83,349.19,648.64,35,8,0.3499
2023-09-17,West,Sasha Ellington,274.8,88.1,186.7,19,5,0.3206
2023-09-18,East,Rylee Sasa,37.24,12.16,25.08,8,2,0.3265
2023-09-18,South,Sam Abioye,131.02,23.01,108.0,7,2,0.1756
2023-09-18,West,Sasha Ellington,1479.93,18.81,1461.13,36,11,0.0127
2023-09-19,East,Rylee Sasa,7359.92,1571.81,5788.13,52,14,0.2136
2023-09-20,Central,Neelam Nilam,20.16,9.88,10.28,7,1,0.4901
2023-09-20,East,Rylee Sasa,1.91,-1.53,3.43,2,1,-0.801
2023-09-20,South,Sam Abioye,92.77,15.53,77.24,2,2,0.1674
2023-09-20,West,Sasha Ellington,223.33,73.32,150.01,12,4,0.3283
2023-09-21,Central,Neelam Nilam,732.31,199.22,533.08,42,8,0.272
2023-09-21,East,Rylee Sasa,6331.96,-709.55,7041.51,30,8,-0.1121
2023-09-21,South,Sam Abioye,757.81,346.36,411.45,14,4,0.4571
2023-09-21,West,Sasha Ellington,49.14,18.38,30.76,5,2,0.374
2023-09-22,Central,Neelam Nilam,435.11,-93.78,528.88,18,5,-0.2155
2023-09-22,South,Sam Abioye,464.55,158.27,306.28,10,3,0.3407
2023-09-22,West,Sasha Ellington,1496.13,50.69,1445.44,37,12,0.0339
2023-09-23,Central,Neelam Nilam,1863.7,458.46,1405.24,18,5,0.246
2023-09-23,East,Rylee Sasa,2102.58,12.16,2090.44,11,4,0.0058
2023-09-23,South,Sam Abioye,880.51,188.13,692.38,39,11,0.2137
2023-09-23,West,Sasha Ellington,1603.66,341.73,1261.93,24,5,0.2131
2023-09-24,Central,Neelam Nilam,278.23,55.17,223.06,5,2,0.1983
2023-09-24,East,Rylee Sasa,916.55,115.52,801.03,37,9,0.126
2023-09-24,South,Sam Abioye,177.55,47.94,129.61,5,1,0.27
2023-09-24,West,Sasha Ellington,39.9,10.37,29.53,5,1,0.2599
2023-09-25,South,Sam Abioye,419.14,-57.63,476.77,4,1,-0.1375
2023-09-25,West,Sasha Ellington,1067.44,372.54,694.9,22,6,0.349
2023-09-27,Central,Neelam Nilam,1.74,-0.35,2.09,1,1,-0.2011
2023-09-27,East,Rylee Sasa,2.66,-1.86,4.51,1,1,-0.6992
2023-09-27,South,Sam Abioye,10.37,3.63,6.74,2,1,0.35
2023-09-27,West,Sasha Ellington,544.5,-47.8,592.3,17,7,-0.0878
2023-09-28,Central,Neelam Nilam,372.45,56.9,315.55,9,3,0.1528
2023-09-28,East,Rylee Sasa,827.18,-90.57,917.72,28,10,-0.1095
2023-09-28,South,Sam Abioye,243.92,-54.88,298.8,5,1,-0.225
2023-09-28,West,Sasha Ellington,500.54,128.12,372.44,25,7,0.256
2023-09-29,Central,Neelam Nilam,11.65,-17.47,29.12,9,1,-1.4996
2023-09-29,East,Rylee Sasa,185.54,87.76,97.78,10,2,0.473
2023-09-29,West,Sasha Ellington,343.57,137.05,206.52,8,4,0.3989
2023-09-30,Central,Neelam Nilam,111.52,50.83,60.69,7,2,0.4558
2023-09-30,East,Rylee Sasa,1704.89,767.2,937.69,11,1,0.45
2023-09-30,West,Sasha Ellington,1162.06,195.04,967.01,46,9,0.1678
2023-10-01,Central,Neelam Nilam,312.85,12.81,300.05,30,6,0.0409
2023-10-01,East,Rylee Sasa,115.11,40.25,74.86,5,2,0.3497
2023-10-01,South,Sam Abioye,2447.85,-1031.38,3479.22,25,8,-0.4213
2023-10-01,West,Sasha Ellington,2542.21,-117.19,2659.42,56,10,-0.0461
2023-10-02,Central,Neelam Nilam,1814.62,845.49,969.13,7,2,0.4659
2023-10-02,East,Rylee Sasa,485.1,97.76,387.34,12,4,0.2015
2023-10-02,South,Sam Abioye,33.47,6.56,26.91,8,2,0.196
2023-10-02,West,Sasha Ellington,171.29,-6.42,177.71,3,1,-0.0375
2023-10-03,East,Rylee Sasa,19.98,8.59,11.39,1,1,0.4299
2023-10-04,East,Rylee Sasa,5745.86,1427.15,4318.71,20,5,0.2484
2023-10-04,West,Sasha Ellington,938.75,48.09,890.65,35,10,0.0512
2023-10-05,Central,Neelam Nilam,309.49,33.86,275.63,4,2,0.1094
2023-10-05,East,Rylee Sasa,873.08,225.39,647.69,15,6,0.2582
2023-10-05,West,Sasha Ellington,317.08,89.09,228.0,10,4,0.281
2023-10-06,Central,Neelam Nilam,89.76,15.88,73.88,7,2,0.1769
2023-10-06,South,Sam Abioye,1027.2,18.18,1009.05,18,5,0.0177
2023-10-06,West,Sasha Ellington,1632.24,184.38,1447.85,28,4,0.113
2023-10-07,East,Rylee Sasa,188.52,14.36,174.16,3,2,0.0762
2023-10-07,West,Sasha Ellington,419.83,133.68,286.15,9,4,0.3184
2023-10-08,Central,Neelam Nilam,1040.3,-500.05,1540.36,18,4,-0.4807
2023-10-08,East,Rylee Sasa,410.28,12.87,397.41,18,5,0.0314
2023-10-08,South,Sam Abioye,10.82,3.52,7.3,4,1,0.3253
2023-10-08,West,Sasha Ellington,35.2,16.54,18.66,5,1,0.4699
2023-10-09,Central,Neelam Nilam,239.36,-47.87,287.23,3,1,-0.2
2023-10-11,Central,Neelam Nilam,1466.37,140.47,1325.91,28,5,0.0958
2023-10-11,East,Rylee Sasa,2941.58,88.15,2853.44,20,6,0.03
2023-10-11,South,Sam Abioye,7.97,2.69,5.28,2,1,0.3375
2023-10-11,West,Sasha Ellington,1219.42,294.85,924.57,28,6,0.2418
2023-10-12,Central,Neelam Nilam,170.57,-131.41,301.99,10,3,-0.7704
2023-10-12,East,Rylee Sasa,1019.28,278.02,741.26,20,5,0.2728
2023-10-12,South,Sam Abioye,1890.07,468.25,1421.82,19,4,0.2477
2023-10-12,West,Sasha Ellington,5325.88,1938.38,3387.51,13,3,0.364
2023-10-13,Central,Neelam Nilam,40.86,-66.01,106.86,10,2,-1.6155
2023-10-13,East,Rylee Sasa,37.66,18.45,19.21,7,1,0.4899
2023-10-13,West,Sasha Ellington,55.82,18.99,36.83,6,2,0.3402
2023-10-14,East,Rylee Sasa,13.05,6.0,7.05,5,1,0.4598
2023-10-14,West,Sasha Ellington,1004.89,224.15,780.74,23,7,0.2231
2023-10-15,East,Rylee Sasa,547.3,175.14,372.16,13,1,0.32
2023-10-15,South,Sam Abioye,2018.54,-907.09,2925.64,14,3,-0.4494
2023-10-15,West,Sasha Ellington,907.77,-368.42,1276.18,12,2,-0.4059
2023-10-16,East,Rylee Sasa,62.92,15.71,47.21,4,2,0.2497
2023-10-16,West,Sasha Ellington,63.43,7.39,56.04,5,2,0.1165
2023-10-18,Central,Neelam Nilam,467.9,-147.66,615.57,12,5,-0.3156
2023-10-18,East,Rylee Sasa,545.78,-16.91,562.67,22,5,-0.031
2023-10-18,South,Sam Abioye,1633.19,-1306.55,2939.74,4,1,-0.8
2023-10-18,West,Sasha Ellington,135.01,40.33,94.69,19,5,0.2987
2023-10-19,East,Rylee Sasa,1019.85,18.67,1001.17,12,4,0.0183
2023-10-19,South,Sam Abioye,289.33,107.7,181.64,25,9,0.3722
2023-10-19,West,Sasha Ellington,24.68,9.39,15.29,5,2,0.3805
2023-10-20,Central,Neelam Nilam,2695.86,413.92,2281.94,30,6,0.1535
2023-10-20,East,Rylee Sasa,573.22,-68.9,642.12,12,5,-0.1202
2023-10-20,South,Sam Abioye,747.51,49.9,697.62,10,3,0.0668
2023-10-20,West,Sasha Ellington,520.62,49.85,470.78,6,4,0.0958
2023-10-21,Central,Neelam Nilam,618.51,90.13,528.38,9,3,0.1457
2023-10-21,East,Rylee Sasa,13780.84,4601.72,9179.13,27,6,0.3339
2023-10-21,West,Sasha Ellington,759.54,-152.0,911.53,13,3,-0.2001
2023-10-22,Central,Neelam Nilam,1175.61,-28.15,1203.75,20,7,-0.0239
2023-10-22,East,Rylee Sasa,1312.9,2.48,1310.42,43,10,0.0019
2023-10-22,South,Sam Abioye,863.88,107.99,755.9,3,1,0.125
2023-10-23,Central,Neelam Nilam,517.41,-81.31,598.71,5,1,-0.1571
2023-10-23,South,Sam Abioye,11.68,5.26,6.42,4,1,0.4503
2023-10-25,Central,Neelam Nilam,81.77,15.32,66.44,5,3,0.1874
2023-10-25,East,Rylee Sasa,309.67,-81.46,391.15,21,5,-0.2631
2023-10-25,South,Sam Abioye,608.43,173.87,434.56,12,2,0.2858
2023-10-26,Central,Neelam Nilam,58.53,12.43,46.11,9,4,0.2124
2023-10-26,South,Sam Abioye,68.97,17.24,51.73,13,3,0.25
2023-10-26,West,Sasha Ellington,958.83,74.2,884.63,16,5,0.0774
2023-10-27,Central,Neelam Nilam,65.73,-0.53,66.26,7,3,-0.0081
2023-10-27,East,Rylee Sasa,69.91,34.3,35.61,5,2,0.4906
2023-10-27,South,Sam Abioye,273.08,2.33,270.75,8,3,0.0085
2023-10-28,East,Rylee Sasa,46.96,22.54,24.42,8,1,0.48
2023-10-29,Central,Neelam Nilam,321.39,-72.57,393.96,10,3,-0.2258
2023-10-29,East,Rylee Sasa,481.48,-49.56,531.04,15,4,-0.1029
2023-10-29,South,Sam Abioye,204.98,38.32,166.66,18,4,0.1869
2023-10-29,West,Sasha Ellington,3017.88,602.8,2415.09,49,12,0.1997
2023-10-30,Central,Neelam Nilam,523.93,41.97,481.96,9,3,0.0801
2023-10-31,East,Rylee Sasa,230.69,111.15,119.54,11,2,0.4818
2023-10-31,West,Sasha Ellington,2690.74,247.76,2442.98,14,2,0.0921
2023-11-01,Central,Neelam Nilam,196.02,50.46,145.56,25,5,0.2574
2023-11-01,East,Rylee Sasa,1431.47,-298.6,1730.08,15,6,-0.2086
2023-11-01,South,Sam Abioye,3296.63,831.1,2465.53,21,5,0.2521
2023-11-01,West,Sasha Ellington,1370.27,346.21,1024.06,44,9,0.2527
2023-11-02,Central,Neelam Nilam,75.9,24.87,51.03,10,3,0.3277
2023-11-02,East,Rylee Sasa,52.45,-7.27,59.73,6,2,-0.1386
2023-11-02,South,Sam Abioye,1463.17,367.9,1095.26,22,9,0.2514
2023-11-02,West,Sasha Ellington,2945.42,289.69,2655.73,48,9,0.0984
2023-11-03,Central,Neelam Nilam,89.52,-25.58,115.1,17,5,-0.2857
2023-11-03,East,Rylee Sasa,265.07,-49.92,314.99,7,2,-0.1883
2023-11-03,South,Sam Abioye,10313.5,-3911.74,14225.23,34,10,-0.3793
2023-11-04,Central,Neelam Nilam,748.95,145.3,603.65,23,5,0.194
2023-11-04,East,Rylee Sasa,1186.78,290.83,895.95,27,9,0.2451
2023-11-04,West,Sasha Ellington,419.33,89.29,330.04,12,4,0.2129
2023-11-05,Central,Neelam Nilam,90.25,-4.23,94.48,15,5,-0.0469
2023-11-05,East,Rylee Sasa,540.54,147.19,393.36,17,4,0.2723
2023-11-05,South,Sam Abioye,837.14,1.34,835.8,24,6,0.0016
2023-11-05,West,Sasha Ellington,2820.81,418.66,2402.15,35,12,0.1484
2023-11-06,Central,Neelam Nilam,38.16,19.08,19.08,9,1,0.5
2023-11-06,East,Rylee Sasa,1092.11,-132.62,1224.73,23,5,-0.1214
2023-11-06,West,Sasha Ellington,1283.1,233.19,1049.92,18,4,0.1817
2023-11-07,East,Rylee Sasa,384.1,145.39,238.71,15,2,0.3785
2023-11-08,East,Rylee Sasa,3110.31,1031.9,2078.41,24,5,0.3318
2023-11-08,South,Sam Abioye,691.15,69.6,621.55,7,2,0.1007
2023-11-08,West,Sasha Ellington,950.04,117.55,832.49,17,5,0.1237
2023-11-09,Central,Neelam Nilam,341.96,-427.45,769.41,5,1,-1.25
2023-11-09,East,Rylee Sasa,1362.06,439.23,922.82,5,2,0.3225
2023-11-09,South,Sam Abioye,11.52,-7.68,19.2,5,1,-0.6667
2023-11-09,West,Sasha Ellington,2292.0,-115.22,2407.24,49,11,-0.0503
2023-11-10,Central,Neelam Nilam,335.48,71.31,264.16,28,7,0.2126
2023-11-10,East,Rylee Sasa,45.85,3.63,42.22,3,2,0.0792
2023-11-10,South,Sam Abioye,1247.04,144.74,1102.3,10,2,0.1161
2023-11-10,West,Sasha Ellington,186.85,63.55,123.3,13,4,0.3401
2023-11-11,Central,Neelam Nilam,1035.52,-38.49,1074.01,31,9,-0.0372
2023-11-11,East,Rylee Sasa,637.11,-136.05,773.16,14,5,-0.2135
2023-11-11,South,Sam Abioye,26.72,9.35,17.37,5,1,0.3499
2023-11-11,West,Sasha Ellington,1212.03,127.34,1084.7,44,15,0.1051
2023-11-12,Central,Neelam Nilam,507.49,-94.74,602.23,16,4,-0.1867
2023-11-12,East,Rylee Sasa,1728.75,-653.46,2382.2,38,8,-0.378
2023-11-12,South,Sam Abioye,970.94,-35.53,1006.48,16,4,-0.0366
2023-11-12,West,Sasha Ellington,3426.22,385.3,3040.93,33,6,0.1125
2023-11-13,Central,Neelam Nilam,250.26,-48.29,298.55,15,4,-0.193
2023-11-13,East,Rylee Sasa,228.59,41.26,187.32,20,4,0.1805
2023-11-13,West,Sasha Ellington,355.81,38.07,317.74,10,2,0.107
2023-11-14,South,Sam Abioye,559.2,55.02,504.19,8,2,0.0984
2023-11-15,East,Rylee Sasa,1447.31,180.78,1266.54,25,7,0.1249
2023-11-15,West,Sasha Ellington,3307.92,358.24,2949.68,43,11,0.1083
2023-11-16,Central,Neelam Nilam,567.69,69.53,498.16,7,2,0.1225
2023-11-16,East,Rylee Sasa,12068.99,5519.82,6549.17,25,6,0.4574
2023-11-16,South,Sam Abioye,1020.53,298.38,722.15,20,5,0.2924
2023-11-16,West,Sasha Ellington,37.67,7.67,30.0,12,3,0.2036
2023-11-17,Central,Neelam Nilam,346.21,45.42,300.78,23,7,0.1312
2023-11-17,East,Rylee Sasa,113.81,44.5,69.31,12,2,0.391
2023-11-17,South,Sam Abioye,600.18,49.77,550.42,31,7,0.0829
2023-11-17,West,Sasha Ellington,409.55,114.11,295.44,17,5,0.2786
2023-11-18,Central,Neelam Nilam,3375.34,-2586.32,5961.66,43,12,-0.7662
2023-11-18,East,Rylee Sasa,2774.41,597.9,2176.54,35,7,0.2155
2023-11-18,South,Sam Abioye,891.86,243.64,648.22,22,4,0.2732
2023-11-18,West,Sasha Ellington,355.68,85.76,269.92,14,3,0.2411
2023-11-19,Central,Neelam Nilam,22.0,9.68,12.32,10,1,0.44
2023-11-19,East,Rylee Sasa,2265.86,555.25,1710.59,29,9,0.2451
2023-11-19,South,Sam Abioye,289.85,-7.5,297.34,14,4,-0.0259
2023-11-19,West,Sasha Ellington,410.58,-2.21,412.79,15,3,-0.0054
2023-11-20,Central,Neelam Nilam,55.18,-12.41,67.59,3,1,-0.2249
2023-11-20,East,Rylee Sasa,75.17,17.81,57.36,7,3,0.2369
2023-11-20,West,Sasha Ellington,2105.85,295.94,1809.91,31,11,0.1405
2023-11-21,Central,Neelam Nilam,35.71,2.23,33.48,8,1,0.0624
2023-11-22,Central,Neelam Nilam,1016.17,191.48,824.7,39,12,0.1884
2023-11-22,East,Rylee Sasa,31.53,1.23,30.29,10,2,0.039
2023-11-22,South,Sam Abioye,105.4,20.77,84.63,10,3,0.1971
2023-11-23,Central,Neelam Nilam,57.87,-14.21,72.08,5,3,-0.2456
2023-11-23,East,Rylee Sasa,1821.57,321.28,1500.29,31,8,0.1764
2023-11-23,South,Sam Abioye,1949.31,577.62,1371.7,41,7,0.2963
2023-11-23,West,Sasha Ellington,1130.88,51.22,1079.66,33,7,0.0453
2023-11-24,Central,Neelam Nilam,1742.23,-162.95,1905.18,22,5,-0.0935
2023-11-24,South,Sam Abioye,1474.75,110.98,1363.77,16,3,0.0753
2023-11-24,West,Sasha Ellington,449.18,-6.6,455.77,17,5,-0.0147
2023-11-25,Central,Neelam Nilam,3281.85,904.5,2377.35,27,8,0.2756
2023-11-25,East,Rylee Sasa,1753.48,343.13,1410.35,39,7,0.1957
2023-11-25,South,Sam Abioye,12.84,3.72,9.12,3,1,0.2897
2023-11-26,Central,Neelam Nilam,846.89,372.18,474.71,19,4,0.4395
2023-11-26,East,Rylee Sasa,114.41,38.29,76.13,9,2,0.3347
2023-11-26,South,Sam Abioye,52.34,5.13,47.22,6,2,0.098
2023-11-26,West,Sasha Ellington,604.61,227.67,376.94,27,5,0.3766
2023-11-27,East,Rylee Sasa,6761.52,268.39,6493.13,58,10,0.0397
2023-11-27,West,Sasha Ellington,151.42,60.52,90.9,7,2,0.3997
2023-11-28,South,Sam Abioye,491.89,67.84,424.06,7,2,0.1379
2023-11-29,Central,Neelam Nilam,98.35,-9.97,108.31,5,2,-0.1014
2023-11-29,East,Rylee Sasa,4109.68,569.17,3540.49,34,8,0.1385
2023-11-29,South,Sam Abioye,2411.44,-519.24,2930.68,18,4,-0.2153
2023-11-29,West,Sasha Ellington,25.83,9.56,16.27,3,1,0.3701
2023-11-30,Central,Neelam Nilam,923.33,79.11,844.22,30,8,0.0857
2023-11-30,East,Rylee Sasa,1890.8,314.02,1576.79,52,13,0.1661
2023-11-30,West,Sasha Ellington,2517.05,325.76,2191.3,67,13,0.1294
2023-12-01,Central,Neelam Nilam,2795.49,-23.61,2819.1,18,4,-0.0084
2023-12-01,East,Rylee Sasa,2073.27,-121.65,2194.92,29,6,-0.0587
2023-12-01,South,Sam Abioye,863.01,152.05,710.97,16,5,0.1762
2023-12-01,West,Sasha Ellington,4219.42,-14.12,4233.53,89,19,-0.0033
2023-12-02,Central,Neelam Nilam,23.96,-10.64,34.6,4,2,-0.4441
2023-12-02,East,Rylee Sasa,238.68,72.99,165.7,9,4,0.3058
2023-12-02,South,Sam Abioye,146.44,-0.53,146.96,14,4,-0.0036
2023-12-02,West,Sasha Ellington,994.76,218.9,775.85,43,10,0.2201
2023-12-03,Central,Neelam Nilam,613.12,181.14,431.98,13,4,0.2954
2023-12-03,East,Rylee Sasa,1365.76,63.71,1302.07,47,12,0.0466
2023-12-03,South,Sam Abioye,649.0,-272.58,921.58,2,1,-0.42
2023-12-03,West,Sasha Ellington,11.76,5.76,6.0,2,1,0.4898
2023-12-04,Central,Neelam Nilam,199.73,74.85,124.89,11,3,0.3748
2023-12-04,East,Rylee Sasa,623.63,191.33,432.3,31,8,0.3068
2023-12-04,West,Sasha Ellington,629.79,181.45,448.33,33,8,0.2881
2023-12-05,West,Sasha Ellington,10.68,2.88,7.8,1,1,0.2697
2023-12-06,Central,Neelam Nilam,1909.09,-2922.8,4831.89,11,3,-1.531
2023-12-06,East,Rylee Sasa,127.98,25.6,102.39,2,1,0.2
2023-12-06,South,Sam Abioye,455.02,138.72,316.3,14,3,0.3049
2023-12-06,West,Sasha Ellington,424.42,71.82,352.6,9,2,0.1692
2023-12-07,Central,Neelam Nilam,1816.36,419.33,1397.03,16,5,0.2309
2023-12-07,East,Rylee Sasa,1339.3,135.75,1203.55,28,8,0.1014
2023-12-07,West,Sasha Ellington,4487.38,599.53,3887.85,70,17,0.1336
2023-12-08,Central,Neelam Nilam,1412.47,425.58,986.89,60,15,0.3013
2023-12-08,East,Rylee Sasa,108.5,6.45,102.06,12,4,0.0594
2023-12-08,South,Sam Abioye,1827.51,764.89,1062.62,21,7,0.4185
2023-12-08,West,Sasha Ellington,2121.93,290.24,1831.69,27,7,0.1368
2023-12-09,Central,Neelam Nilam,34.5,15.53,18.98,3,1,0.4501
2023-12-09,East,Rylee Sasa,864.29,172.07,692.22,21,7,0.1991
2023-12-09,South,Sam Abioye,718.64,290.78,427.86,19,5,0.4046
2023-12-09,West,Sasha Ellington,2256.13,237.2,2018.93,27,8,0.1051
2023-12-10,Central,Neelam Nilam,738.93,-51.72,790.65,18,7,-0.07
2023-12-10,East,Rylee Sasa,1211.22,416.65,794.58,33,11,0.344
2023-12-10,South,Sam Abioye,873.81,-447.34,1321.16,12,4,-0.5119
2023-12-12,East,Rylee Sasa,287.98,7.2,280.78,3,1,0.025
2023-12-12,West,Sasha Ellington,292.96,92.01,200.95,22,5,0.3141
2023-12-13,Central,Neelam Nilam,1714.85,-350.22,2065.07,29,8,-0.2042
2023-12-13,East,Rylee Sasa,1843.4,432.35,1411.05,14,5,0.2345
2023-12-13,South,Sam Abioye,204.55,78.81,125.74,9,2,0.3853
2023-12-13,West,Sasha Ellington,134.91,54.31,80.61,22,3,0.4026
2023-12-14,Central,Neelam Nilam,10.19,1.02,9.17,7,1,0.1001
2023-12-14,West,Sasha Ellington,296.7,51.58,245.12,13,4,0.1738
2023-12-15,Central,Neelam Nilam,10.8,5.18,5.62,5,1,0.4796
2023-12-15,East,Rylee Sasa,33.38,10.43,22.95,4,1,0.3125
2023-12-15,West,Sasha Ellington,814.52,155.61,658.92,38,11,0.191
2023-12-16,Central,Neelam Nilam,127.0,-157.26,284.26,8,3,-1.2383
2023-12-16,East,Rylee Sasa,315.9,77.42,238.48,7,3,0.2451
2023-12-16,South,Sam Abioye,1049.28,238.65,810.63,8,2,0.2274
2023-12-16,West,Sasha Ellington,535.58,144.28,391.3,15,5,0.2694
2023-12-17,Central,Neelam Nilam,129.29,33.85,95.44,8,2,0.2618
2023-12-17,East,Rylee Sasa,3159.71,719.08,2440.65,52,10,0.2276
2023-12-17,South,Sam Abioye,12.67,1.43,11.25,9,1,0.1129
2023-12-17,West,Sasha Ellington,344.23,86.47,257.77,17,7,0.2512
2023-12-18,South,Sam Abioye,1665.62,33.31,1632.31,2,1,0.02
2023-12-18,West,Sasha Ellington,230.31,-185.77,416.07,16,4,-0.8066
